,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
Alaska,0.08013903729621552,0.0680088087628114,1.4497508466731545e-16,6.161599057321426e-17,0.0,0.005539105882994184,0.05909674836739739,0.08328458378383197,4.3179118278130903e-16,3.780090856834698e-17,0.003696998498773595,1.113422738178018e-16,1.5376962927221917e-15,3.668151968117915e-16,5.539927010239967e-17,0.0007877075484225561,0.0992622159261767
Arizona,0.08634208771546575,0.06396828046879915,7.876115239305463e-16,5.593332133077172e-17,0.0,6.935082136837802e-17,0.06235080407140888,0.19313930025043122,0.0,3.365664656083234e-17,0.005834988205965523,0.0,2.57748113456073e-15,0.0,0.061310979726508716,0.004816741277082047,0.116902930577335
Florida,0.015222972801231605,0.09665427778541127,0.06525791703934997,0.03596917450117018,0.0,0.0883408530751492,1.001192943654583e-17,0.0,0.0,1.6848130038338647e-16,6.3076611992518954e-18,5.964609254172966e-17,1.2948502687712802e-16,0.0,0.0,0.0,0.0
Georgia,0.05336102413499584,0.07855883884573933,1.7149447517829692e-15,1.7074703747682293e-16,3.9088147229083115e-16,8.13724058845209e-17,0.037590142250259174,5.0550926292136644e-18,4.919206141178059e-16,3.2488783750020636e-17,4.3676890512011496e-17,0.0,1.0917571282447582e-15,0.0,0.0,0.0,1.9144841961749037e-15
Hawaii,3.761503912166897e-17,7.632159566897658e-18,0.22014632422330183,0.004077476325075509,0.1686967443291411,0.035826165985957066,0.03280833933322028,7.436271650534954e-17,0.3673851241013353,0.030442161575304317,0.01547447477950594,0.06279069597364455,1.4339356382947152e-16,0.0,2.1929301014097835e-16,1.485356976305141e-17,1.3063280925734722e-15
Iowa,1.8228149024912543e-17,0.05121337456017932,7.196007015258735e-16,2.4007099350107265e-17,3.035003851857078e-16,1.0449086229351724e-16,0.027645474217972265,0.023430070501712613,0.0,2.8542476748072733e-16,3.2802360285566764e-18,6.869987471886019e-17,1.2761855091838364e-15,0.0,0.11584401534760194,0.03111153741818357,0.1410183561151181
Idaho,0.04803818045944541,1.5691871872969282e-17,2.1337202220077153e-16,0.04670826467193343,0.0011092934603811402,0.004225601423905651,0.045008331778067595,0.0,0.0,0.12464349524619371,0.03806052989140093,2.5747567613597157e-16,0.0,7.296461171623727e-17,0.0,7.49299271446485e-18,9.714044889655438e-16
Indiana,0.001836734489443037,0.037370059525879774,1.6274905584042128e-17,0.0,1.977595155697914e-16,1.7151685981741588e-17,0.012783839257892705,0.0,9.768043301594225e-16,1.128512715301845e-16,0.06803537845006913,0.027495417454363937,3.7690441111295856e-16,5.622178654525104e-17,0.0,0.0,0.0
Kansas,0.019472804772117727,0.0,3.818727384119897e-16,9.036488851381639e-17,0.0,0.0012133934638404798,0.05500762955643598,0.13045571223252683,0.0,7.138813011815603e-17,0.05045433872246444,0.03990527107137032,0.0,0.18135408126878433,0.08257040048769487,0.006908852182898603,0.00037008142177853465
Louisiana,0.1268754608245303,1.7270984627654882e-17,0.07719823726905335,5.224179951589811e-17,2.7104284694987877e-16,0.009221569628266065,6.640738306473715e-19,0.15572366272506394,0.0,1.230996908329957e-16,0.1009431153814014,3.4406821602275285e-16,2.1494075717272433e-15,0.0005885213161617739,0.02176752462977432,0.0,0.0
Massachusetts,0.0,1.1436934839773427e-17,5.573251209367721e-16,2.4808695839431355e-17,0.2547910865359353,0.19993040438886728,0.04549304205735458,0.07876808807471412,0.0,3.2984401757568475e-17,0.13029925779633628,0.14124688075627292,2.592167291153839e-16,0.3559210085420855,0.0,8.265886340106257e-18,0.0
Missouri,0.08421241869637364,0.07216548497225372,0.0,1.5912296933906159e-16,0.0,2.6438900661989747e-18,0.010977317026457784,0.06510100505847062,3.731271916256895e-16,3.868995395525366e-16,1.5408470824550167e-17,2.4281702727403874e-16,2.7854339048146706e-15,0.0,0.00014814146381825636,0.0007692956277134326,1.5325739809168848e-15
Mississippi,0.10569442316386414,0.03700676402314746,5.988439539656895e-16,0.0,0.0,0.004198842920198529,0.07834348263647624,0.04621489018618055,0.0,4.0402885403246897e-17,1.4295911736211395e-17,1.0219306234885556e-16,9.144733545534618e-16,0.0,0.018190139492182948,4.0886996170402186e-19,0.0
Montana,0.015863996501315994,0.04371651886606265,0.0,9.311595015706156e-18,0.0,0.008322985169944843,0.0338365501186645,0.0,0.0,5.745103885400531e-17,2.1690958229022328e-17,0.17379922511979481,0.0,1.2794050595950096e-16,0.18328346168086038,0.22294135615358904,0.05587596349708163
North Carolina,0.0,0.03630832744760027,3.9774862270987137e-16,6.734066767835291e-17,3.8333187463193394e-16,4.110979641373454e-17,0.02759992060108086,0.0017973454997166534,9.513377652871763e-16,1.870186282075761e-16,1.9825580528275368e-17,6.694311390744002e-17,0.0,3.1439121694271335e-16,0.07849552566739747,0.009935496725657782,0.14933313935222026
North Dakota,0.07885497545916516,2.0616122803059724e-17,0.0,0.0,0.12627398121255662,0.07520583468630115,0.04504053726380995,1.9342844383499203e-17,0.0,2.565982924128418e-16,2.746809919885142e-17,1.0365359295497475e-16,1.5204068393985683e-15,0.15048390463226133,5.778055555663641e-17,0.022799175145112954,6.092945158825414e-16
Nebraska,0.0,0.03036439289750969,1.772686800460569e-16,0.05790121916245644,0.004155367726062941,0.007229525716505865,0.02164135450199724,0.0,0.0,1.1336268223925028e-16,0.0038564737080984336,0.1686826018410211,0.16696599152955122,5.360792064491259e-16,9.972737780656526e-17,0.0,0.0
New Mexico,0.04784270077888101,2.6124178757379288e-17,0.4254831614728628,0.14967199699621103,0.1751623114206946,0.08359535013055484,0.0,0.003555501844576504,0.15916132650011633,0.1786713706602458,1.0701723125203825e-17,0.0,3.506476830604079e-16,0.07325625772975763,0.09709327769047173,0.34126301852109087,8.434550800850982e-16
Nevada,0.0,0.0009964779446747611,0.04153821424824202,8.600331691527055e-19,0.060856755574434984,0.009584277723095377,0.04746968253134838,0.022364707600990248,0.009710596915865094,0.13382855200699098,3.0498642029811254e-17,7.175997474115084e-18,0.1567178910811231,0.0,0.02568336926511123,0.0,0.0
Oklahoma,0.04113236857699821,0.04536912099248536,0.0,0.005684594859017958,0.0,2.5423968932204965e-17,0.010879535699834976,0.0,4.31392833721375e-18,3.583311039340823e-17,0.1156268906518937,9.703533278514917e-19,1.6547404247488179e-15,1.6806149846522313e-16,0.0,1.2667117086550733e-17,0.0
Pennsylvania,0.0,1.1305934084797487e-17,0.10519179710405442,0.17023384623014787,1.8694327914843785e-16,0.014414616974479441,0.012836883444361364,0.0,0.10950768964260135,0.1364673851834983,0.05874115070303096,4.9565078869610316e-17,3.6207316383828695e-16,0.0,0.0007602092824783616,0.007967252945740516,2.0631012089683542e-16
