,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,57.58542645272672,57.86635452705874,51.10521822473107,56.48900809082432,49.973068189978434,55.80671953469922,58.174643336581624,56.46583304058222,55.00656878325543,55.05942235557126,58.91435575451079,53.41592117180408,56.59702100722181,58.671342405627605,54.120031800345195,56.107614779634254,52.546091998194356
2021-03-06,58.724435825332606,59.14758735390767,52.64902139448205,58.15526063719868,50.79708178541206,57.82854978465941,59.726081405804855,57.6625829218101,56.859538807477115,56.55810539849046,60.34943810927131,55.19542495914033,57.897726955868315,59.950158595808276,55.64844735664795,57.80449646581503,53.42648962852404
2021-03-07,59.945101845672276,60.07733985610856,53.384461140075764,59.32009639206476,51.714344826329835,59.311302210669204,61.11409264504447,59.031492611171096,59.578320321654004,57.858384913984764,61.39670420542391,56.286244834888976,59.29273641302758,61.06058930071037,57.00679178704262,58.90743195771401,54.95237823863631
2021-03-08,60.55313973700364,60.83469862287482,54.341832841252824,60.15990757306475,52.76459509950979,60.27641276630696,61.92369167174658,60.17421421575008,61.7773583281484,59.08779142895988,62.421929589148355,57.325769365656164,60.34177374672374,61.91210368968431,57.785414242872086,59.58544552000994,56.221604842684144
2021-03-09,61.00330165155459,61.79409268872422,55.30945556115379,61.25900116075569,54.45067348504713,61.01841342234742,62.58738487656146,60.730314869438914,63.92693459843113,59.953641642050016,62.910232511275126,57.88919803203359,61.713994128593335,62.43645143222766,58.48968170139796,60.358943300627665,56.64790215180809
2021-03-10,61.874236074617826,62.697290102420865,56.338645273556196,62.362002976902396,55.69507950759304,62.30782762078595,63.52111361727873,61.740644604760845,65.03970989091526,60.84137871793806,63.830900497055126,59.56499193425121,62.85735074617428,63.22711867330483,59.63357528359802,61.224445070856376,57.65559550079613
2021-03-11,62.8616280333488,63.50514773055984,57.72496046082467,63.55453405519638,57.26788290244688,63.709140229686206,64.62713414564917,62.93468865258622,66.67301833532291,62.08938839846536,64.77290424771365,60.802833989709804,64.20174255977123,64.23214653679939,60.85531921002345,62.254597482713265,58.750140195222244
2021-03-12,63.18004582317833,63.76332209167237,57.89160870956427,63.8536560184265,57.40477398374405,64.17706414452289,64.98447511712013,63.33244979585496,67.47613378631138,62.37295385970439,65.08047894068997,61.2474301576703,64.52542702494299,64.51204840071655,61.29797814785118,62.55322381165435,59.371735050251196
2021-03-13,63.75234199774977,64.41211359998007,59.0786402225382,64.74368275343721,58.5765703965361,65.32039100628585,65.80842387493813,63.76883090940299,70.784246500869,63.88550914644373,65.49076246956412,62.06577394622176,65.47235739011631,65.16055497812823,61.6762993448775,63.186121590339454,59.99332990528016
2021-03-14,64.12854762538328,64.87583149546296,59.92968214187304,65.52629693939882,59.25224819577856,65.86860790729828,66.41290313738035,64.48464543498932,70.78445898901967,64.45891484561687,65.84577227853359,62.460327887263084,65.98591959499446,65.65602115960304,62.53579400423274,63.91533213997469,60.32774845319262
2021-03-15,64.57004933903806,65.25455067026631,60.46849642934786,66.24721693712125,60.020163129740745,66.56224080817475,66.95874394770443,65.01176943814207,72.43990752134627,65.26475238496835,66.2290709293312,63.1455848042717,66.7937852884182,66.10687272284123,63.12302232960253,64.30849092982538,60.898519141775886
2021-03-16,64.83789259673111,65.58468800438754,61.09511766877304,66.58151551185253,60.75741106595142,67.02911501791014,67.30411550365784,65.37257725243278,73.58827906081798,65.86569534539122,66.43891531471729,63.52175678240307,67.31731429171364,66.4016618141278,63.35721505536636,64.66422796289037,61.156569065597665
2021-03-17,65.37794188850307,66.07678420052623,61.961542167813306,67.11144046216836,61.788056254137146,67.8254008746195,67.81228959289709,66.01787381000703,74.1017931712004,66.41704638673784,66.84584467067945,64.51506356064094,67.96591141566833,66.83976703076182,63.901797005597565,65.20276714004092,61.8011850749905
2021-03-18,66.1038540298657,66.71103266971242,62.973079754282416,67.85599269690542,62.91154335598768,68.69368826934445,68.52214246933197,66.7576190423422,74.94433354835847,67.24335222635848,67.40842417718859,65.44318985026783,68.75418348940165,67.46786303166363,64.66812230617315,65.9588176054702,62.50342311840463
2021-03-19,66.5061778794071,67.17308946728109,63.985654090293664,68.62014552502761,64.16462859730794,69.6000044637031,69.17198376194419,67.50817918547783,76.15648592557194,68.08009365550744,68.13010802118329,66.48969475922706,69.76503631277104,68.00958404632692,65.48327785238166,66.57351074716205,63.019075885458946
2021-03-20,67.28606097525655,67.70289301378185,65.09647612549881,69.33692568199265,65.09753457498306,70.57171872320838,69.95122411443737,68.4885438867798,77.18496298300983,68.99549771368703,68.77313503018826,67.35831757617375,70.54502638209532,68.8091301711828,66.34310693276215,67.37352303583891,63.813763209818525
2021-03-21,67.97208073218555,68.53990563491278,66.16549126188168,70.07236169036297,65.98072263979037,71.40485197320119,70.6989109933884,69.29226711352231,78.19221026732066,69.82168047336181,69.33261287099273,68.16640914575541,71.27003380595177,69.50043103352286,67.10703405914157,68.35965868029133,64.55837921921137
2021-03-22,68.32959762580208,68.84019305019395,66.61562843017829,70.53411335433805,66.49284043721784,71.81088988219813,71.03575140280638,69.70266369975944,78.65645235852514,70.27452944693886,69.62919387692615,68.59292104302179,71.69130325128366,69.84569259304214,67.48265013452193,68.71479826970057,65.03460521336856
2021-03-23,68.50266865445299,69.06282154329679,67.12145896821731,71.0790916272055,67.03410526838994,72.36814914641131,71.31371486742194,69.93896721540045,79.30614699695658,70.66623718524997,70.10969390348369,69.12592668821544,72.06589123277087,70.01887639727406,67.63070558592416,68.89884478447964,65.24775386793053
2021-03-24,68.97990711146312,69.50401650666696,67.70739856069268,71.62858704398164,67.5778658620843,73.01193133496639,71.7720395163669,70.43251783196274,79.77832080154192,71.11112293209638,70.57698526964845,69.8214884896578,72.53135841185562,70.4477496983062,68.20337173568088,69.39401052381582,65.71083120752574
2021-03-25,69.58739728496117,70.04668467807764,68.45287810470644,72.07540717349967,68.14741499702501,73.69087502848606,72.29304955846294,71.14434710549519,80.3068243010555,71.59423975081816,71.09752776596225,70.55763273605109,73.02156274900435,70.95261805018507,68.66000327744483,70.10115265852625,66.46356845570709
2021-03-26,69.83882213331242,70.34253906696404,69.22431983961764,72.77321384254331,68.83429959151638,74.4638240426957,72.78118634238201,71.60376499882973,81.02076459317698,72.18171686198662,71.56701945825536,71.21589489043183,73.6269925455477,71.33555135561288,69.29375036963661,70.63191788749937,66.90832709503344
2021-03-27,70.34778970790664,70.94585780251458,69.87991025449858,73.35641619399655,69.0121887396134,75.09210097824861,73.3143332538435,72.18239694095038,81.54306278041834,72.59993212937299,72.09836259164827,71.68084776564837,73.99476884580754,71.81637668831088,69.85790699000016,71.3977955377554,67.5397944498643
