,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
Alaska,0.0,0.03462677409649345,7.426391305083121e-16,0.0,8.691498020354239e-17,0.0,0.03373092754658872,0.10482674227904909,0.0,2.246552223486138e-16,0.0062431412964624134,2.337960807768661e-16,5.330419563226622e-17,2.369574669943905e-19,0.07507822441233586,4.224732391104156e-16,0.27103537115400583
Arizona,5.158942847222435e-16,0.06900833688436096,1.4678567578338183e-15,0.0,8.46496341167511e-18,1.2534802305135001e-16,0.02661554732716149,0.27327109288038415,0.0,0.0,0.0063069082232138085,5.081018618907886e-16,7.362650253503447e-17,0.0,0.08603813615596066,0.0,0.19680968044591043
Florida,5.257973725426715e-17,0.09148096382917996,0.005276458972611522,0.0,2.394976740328807e-17,0.13819597983535048,0.044528892505745106,2.077254300278459e-16,9.90866466380141e-16,0.0,0.0,3.110580969445126e-17,5.3933042986506614e-17,0.0,0.0,0.0,3.8558125605141907e-16
Georgia,1.1336304969692967e-16,0.0805817129696878,3.005971748876256e-16,0.0,1.9430843766667096e-16,0.0,0.04354689612540424,0.0,0.0,5.658196755896882e-17,6.847969609085835e-18,6.1176116837729404e-18,3.2639448229569293e-17,3.2526065174565133e-19,0.03436638592289444,0.0,0.0
Hawaii,0.0,0.0,0.18427799078309257,0.011264351408204172,0.1265747929227217,0.02021945310038613,0.03243735965151003,0.0,0.2518239265136776,0.2004241791719238,3.3328947198035382e-18,0.008176831245456949,0.11074042707620747,0.07060396482616044,1.9258018708411404e-16,8.296403275504349e-16,0.0
Iowa,2.293417545653962e-16,0.04509224428095761,5.570148235090502e-18,2.4111813526942253e-16,1.419399513748257e-16,0.0,0.02171989133503377,0.1012631819363731,0.0,6.360980538336942e-17,1.154923710802207e-17,0.0,0.02232987717950196,2.671884006902373e-19,0.10472989832035803,0.0,0.0
Idaho,0.09736159832429597,0.0,0.0,0.0,0.0,0.0,0.0420626929877751,0.0,0.0,0.14411289356722667,0.06030255661418944,1.0234186031089565e-16,0.005144260373097341,0.0714593339471357,0.0,1.1180972206729473e-15,4.359255063044257e-17
Indiana,0.031980157941452474,0.03439890857868134,0.0,7.631533329225494e-16,0.0020766823859477606,0.0,0.02930353805393644,2.396266893121849e-16,0.0,9.064969632280154e-17,0.04354015264297165,0.018106634760171138,0.052952997040254864,9.579942633446137e-19,3.8542619395986766e-17,0.0,0.0
Kansas,0.11050997927641223,0.0,7.605274715027431e-16,2.0198630342410862e-16,0.04478802999138824,0.0,0.025173999510130527,0.06235143410265445,0.0,0.0,0.06484869918526737,2.54151213595152e-16,0.03289743602011754,0.07155221036932655,0.03238372891650716,3.131959150620566e-16,0.04655310296047363
Louisiana,0.15318384885376418,0.0,0.08273060296029837,0.0,0.0,5.932120407145424e-17,0.021458940091249826,0.05927199570360418,1.126690614339543e-15,1.671523487947172e-16,0.09644471552388818,0.0,8.0382450082162e-18,0.0721902142734645,0.05954920636348194,0.0,0.43921697268935544
Massachusetts,6.140352783206402e-17,5.39548067220691e-17,6.395411851672362e-16,5.281249215747271e-17,0.08278144337621005,0.21535647897613397,0.04026551655524001,0.05909991105603965,1.1476657947241822e-16,1.6359684975430805e-16,0.09189648174565884,0.11859051765907609,0.04203652092703586,0.07135680655357614,0.018595926242377568,6.567153496089718e-16,0.0
Missouri,1.2490314757149626e-17,0.07780792525144112,0.0,0.0,0.0,1.0805891727899767e-17,0.011822473686668356,0.05043180973327081,6.920532771799976e-16,2.0826147428781432e-16,4.358389177377185e-17,2.1579414572310348e-16,4.0575885285906013e-17,5.2020655562806913e-05,0.07700289637082114,1.555427436529105e-16,0.041965581010811284
Mississippi,0.30908346855190705,0.05795670210540901,3.4385941522880747e-16,8.454343331589709e-17,1.1335289022637372e-16,0.0,0.04804793307570847,2.2733807839871113e-16,0.0,4.492159839490091e-16,0.030488356041033615,0.0,4.8662011891562486e-18,0.0,0.03170766893040321,0.0,7.942289133224673e-17
Montana,0.017800045926799773,0.04505103104007404,4.227661627530077e-16,0.015034463339017546,0.0,0.03047094047439744,0.0,1.0375663483022641e-16,0.0,0.0,0.0593709924996179,0.13966530150563006,0.004564175124556719,4.501980114656606e-19,0.1448652175705417,4.498302160949236e-16,4.1189941675555744e-16
North Carolina,4.018423102111929e-17,0.040968125048261514,0.0,0.0035940921426104184,0.05856586583041838,0.0,0.018258313504542822,0.02108131069757875,0.0,1.2700880010096215e-16,4.315150277469216e-18,1.2530919609503516e-17,0.0668222661621738,0.0,0.008387126360902334,1.1079106498708403e-16,1.160757010258348e-16
North Dakota,0.053598917783565014,6.755257160942496e-17,0.0,0.0,4.283322627230427e-17,0.009549084852671258,0.018351811247952425,3.1483661823562407e-17,0.0,2.6012866934697817e-17,0.0,3.434953888742405e-16,0.01567413087211049,0.07135001900135578,0.021987966756789254,0.0,1.0206747014414319e-17
Nebraska,0.0,0.026721929023712114,2.0353867477946421e-16,0.12226655131147496,0.14805881089972403,9.638587907521314e-17,0.03210592449364271,2.429929371882117e-16,1.2071797351832816e-15,0.0,8.060841168630358e-18,0.3820499839229078,0.1824635090451109,3.2674295940334636e-19,0.0,2.496565219898506e-16,4.2323695275455625e-17
New Mexico,1.011568141509779e-05,0.0,0.5700940966121744,2.2450052994518714e-16,0.0,0.20646203060826018,0.0,1.7453180063316347e-16,0.09939978408595719,0.23816586971222567,0.0025795110563669064,6.026464359963429e-16,2.0875563187240183e-17,0.07150991186974126,0.01487513947734415,0.5735988694894188,3.768026065860755e-17
Nevada,0.0,0.002544610249649367,0.055116991063734806,0.0753345833641875,0.038907826596255,0.0,0.03384688003454349,0.0,0.0,0.0965190871113452,2.6726508901365427e-17,2.686994450718965e-16,1.5653879026045485e-18,0.07144055203690305,1.7452695685315196e-17,1.2660899493646229e-15,8.121860118042584e-17
Oklahoma,0.12765385918385336,0.06023727414629419,0.0,2.2517690942557265e-16,5.918749465600314e-19,0.0,0.05054070992453301,0.004579557217804596,8.76848905175802e-16,0.0,0.05056515770727153,9.424524778665089e-17,9.74916661873502e-18,3.8031779331718085e-19,0.0,0.0,0.0
Pennsylvania,0.0,4.3781438977680276e-17,0.043935749859627594,0.09794330211128022,0.041836386800862504,0.004992003865888593,0.045013759748016434,1.8002153525877294e-16,0.11786795009179948,0.06079862149124019,0.05692779864485611,2.2480138576720053e-16,0.003555056086690946,0.07137795270186252,0.04463709974949091,3.012554172283026e-16,1.74319380544935e-18
Rhode Island,6.487163829749941e-17,1.464069647870932e-18,0.0,2.3367809345688786e-16,9.292178582041135e-17,0.11120284834016377,0.04324744549354733,7.569615180103742e-17,6.648414519898522e-17,0.0,0.11439591839002142,1.6881614597134717e-16,0.01773435417836693,0.07147411163163246,0.0,5.53612391589229e-16,0.004343576021247899
South Carolina,1.8901867619721345e-17,0.0,0.0,4.109010590211269e-16,0.15303188829369582,0.2431729032638233,0.0,1.221138669343686e-16,0.0449136719060798,0.0023365217096071576,0.06299414489874873,1.4643881098814621e-16,0.023595113801665405,0.07128894177948296,4.071179157683069e-17,8.026360001699523e-16,0.0
South Dakota,4.584588028580117e-17,0.0671212880858049,5.344348680505796e-16,0.0,0.0,0.0,0.03929161754848759,0.0,0.0,8.290772816244611e-17,1.1386595478914323e-17,0.0,1.040607709942115e-17,1.6313224340111418e-19,0.03556590742467502,0.0,1.4168828328491034e-16
Tennessee,0.05859263209416004,0.03730162198842149,5.88530690288342e-16,2.545313953482346e-16,0.02626125774290384,0.020378276682925068,1.2768174646911323e-16,0.010628849355031276,0.0,1.3802744685437813e-16,0.0,8.317386929131851e-17,0.0069798100214595645,1.1079190950086248e-18,0.07405764965142744,0.13430870188601932,0.0
Texas,0.0035640118470436624,0.07428063877979921,0.0,0.0,1.2413270072674803e-16,0.0,0.04272041490714726,0.21825425177746616,3.289752490637729e-16,1.7728590900815085e-17,2.315125668186226e-17,1.4187534123914032e-16,2.371340699755892e-17,0.0,0.049879365206045696,0.0,7.571571819438186e-05
Utah,6.700415552128717e-17,0.09376070487781843,0.0,6.057945049081973e-16,0.0,1.8280889865531367e-16,0.04527996590945808,0.03493986326074512,6.215557925225116e-16,0.0,1.395480309511238e-17,3.0367977121728286e-17,3.368744673024029e-17,5.171136142987504e-19,0.011585609489773186,0.2920924286245599,6.523661412504225e-16
Virginia,1.944137352028129e-18,0.03521945529494752,0.05856810974845897,0.4175780226847792,0.05337329164286605,8.079496357466789e-16,0.04164893343666023,0.0,1.281173236978064e-15,0.016496172243294936,1.0547428181435985e-16,0.14306285594593984,0.11996340931764067,0.0,0.01883438517695007,0.0,3.1858772618718195e-16
Vermont,0.0,0.025839753469005924,1.638567751647676e-16,0.056129699288909846,0.16886773235924918,1.5901378091092084e-16,0.03612456817846591,0.0,0.48599466740250463,0.1827503685939178,0.06249941214048447,0.16210049873682267,0.06857668950554076,0.0,0.04266385224913396,2.279688654105688e-16,4.733372575187536e-16
Washington,0.0,0.0,0.0,2.681667125462779e-16,0.012968810126793181,0.0,0.04245353831652536,0.0,0.0,0.0,0.027572795574252452,1.6991601581411243e-16,0.0844910439126735,0.07160176896557544,0.004340073624628109,2.389424466030021e-16,0.0
Wisconsin,1.1726316318005048e-17,3.259382781034548e-17,1.16970520663492e-15,0.20085493434953464,0.04190718103096396,3.905309830043668e-17,0.0481103218085601,2.605241478472719e-16,0.0,0.05839628639921873,0.035009653274000685,1.5757612607900269e-16,0.08419017847575311,0.07124116918196594,1.8806699811804918e-17,8.800429498355337e-16,0.0
Wyoming,0.03666136453533034,5.295649986233886e-17,0.0,7.35226671973177e-16,0.0,2.700473309799913e-17,0.042291186995765215,7.287972414404901e-17,1.2502062649438218e-15,0.0,0.1280136045416946,0.028247376223995462,0.055288744880042054,0.07150102220625455,0.008868535627158345,0.0,0.0
