"State","County","p0_Dose1_12Plus","K_Dose1_12Plus","v_Dose1_12Plus","correlation_Dose1_12Plus","MAE_Dose1_12Plus","p0_Dose1_18Plus","K_Dose1_18Plus","v_Dose1_18Plus","correlation_Dose1_18Plus","MAE_Dose1_18Plus","p0_Dose1_65Plus","K_Dose1_65Plus","v_Dose1_65Plus","correlation_Dose1_65Plus","MAE_Dose1_65Plus"
"IA","Adair County",10.736401510469,55.8267251891262,0.0288707057137095,0.982889189821413,2.17599035174041,12.8444540305524,21.2172493006812,0.0331164847659538,0.9819883467991,2.27820467267887,11.3181940818235,78.5289272648586,0.0728358828656461,0.977948106343118,2.76120127773165
"IA","Allamakee County",13.2288903528116,62.0965734724377,0.0239854135603856,0.969515675820201,3.30550238080357,14.7601445140427,23.7074675467141,0.0299678016197808,0.971147061021806,3.32190676488904,9.49014464504063,85.719419570662,0.0650288540932532,0.966346645018273,4.40053044319014
"IA","Appanoose County",13.5623639501797,53.9712591775675,0.0237595798570928,0.970255380764371,2.63078728623106,17.8505353522727,20.8908524610129,0.0275264150069802,0.968898749366915,2.85462277157224,13.0782245397188,79.9842947734063,0.0702987036805438,0.976095700598554,2.92240628877435
"IA","Audubon County",14.9050168207455,65.2696365757995,0.028117605023082,0.984558249916211,2.2412775616474,18.7230078835253,24.8964226255314,0.0323664490851521,0.98548071694831,2.20942739838388,16.0641243204762,93.0620983343894,0.0701983071447674,0.986986714920539,2.341732324168
"IA","Benton County",10.2331489163391,65.4153878157871,0.0259152462053115,0.986794637631828,2.48205499064624,11.5756836938144,24.9481209234301,0.029748499436794,0.987442096820621,2.45571966511694,8.19634820727489,82.2377705921804,0.0651758684894813,0.986188819194217,2.71620177849937
"IA","Black Hawk County",6.72676024265976,67.6891661506246,0.0278409084015761,0.987933107024765,2.8324665343533,6.86879685334469,25.3499106454334,0.031275277152677,0.987841903553787,2.88764928522997,2.76420278077731,91.1601474378047,0.0801756093991981,0.98998872840558,3.03051173672415
"IA","Boone County",9.37777588420814,70.6373706347004,0.0279658934286599,0.990710147625627,2.26730360110135,10.3083980549717,26.3840075266898,0.0318775815713832,0.990071733591016,2.33305137729461,6.18143428295466,94.682432237896,0.0783731691879371,0.989652726511697,2.73871386006178
"IA","Bremer County",9.36399564881171,66.4536455635724,0.030234175510414,0.986575627092455,2.59607607396818,9.75552595833225,25.146588510572,0.0357577349497266,0.987861773891545,2.46470665555175,5.48637848933011,92.1984089270723,0.0834501829278555,0.990385209950815,2.57501256586106
"IA","Buchanan County",9.5275580447564,61.6686944515013,0.0271154437169912,0.982376947418183,2.73194946312373,10.2084108589143,23.8993078228707,0.0325727344922765,0.983433725707655,2.76907661853536,4.55736349446519,89.9255169945624,0.0843998202626158,0.987282146921592,2.97051955627955
"IA","Buena Vista County",13.1067970585107,80.0382986047491,0.0193764835502868,0.975198894904208,4.29098486681661,15.6960502714588,30.5405948954539,0.0217942090421959,0.973313305090803,4.77099146389964,5.65457524220248,86.1910641302667,0.0717381186935501,0.984230484559338,3.34716119509013
"IA","Butler County",11.4156108667854,64.5287766989414,0.0280966362601339,0.985920356505288,2.37746597671759,13.0088279918802,24.8205255509152,0.0328333112005082,0.988087809202246,2.26309571254095,7.20727018862992,92.4641637509387,0.0833487467944524,0.990071846895994,2.40482981815047
"IA","Calhoun County",13.0263204212803,66.8045429870171,0.0262240695754714,0.984774042555738,2.51343416061679,15.9225781598199,25.8720818748524,0.0290507383513829,0.986402893569274,2.46833844991253,10.4181149927064,88.3707088396908,0.0662557999362051,0.985912847714039,2.8111401845405
"IA","Carroll County",9.40225405173488,69.9791364564687,0.0328319297017832,0.986013205800016,2.65695055620427,10.3483898134035,27.230614831719,0.0368111869964647,0.98722086354175,2.60824472195197,6.69075141668122,97.6899186982375,0.0687459100683808,0.996330420418566,1.78888213956476
"IA","Cass County",12.0649069305067,65.4187009900263,0.0286523393615086,0.981092918195126,2.81165562081889,14.1052687510627,25.2248957632161,0.033020089199097,0.982057081815924,2.85017004639945,8.82910541067549,90.7967758323325,0.0711203699447384,0.985725257727901,2.83376155683308
"IA","Cedar County",10.4922033264231,66.5412336200675,0.0280628641466973,0.98852011473492,2.28562664334631,11.9072692575463,25.141211220188,0.0322753461386628,0.988580381316778,2.28513547511302,5.99993760164375,88.2238505453452,0.0828495910468406,0.988454169315558,2.58111403231515
"IA","Cerro Gordo County",12.2085030184655,71.3559720394204,0.0242830888229525,0.984088452502772,3.00619279132612,14.0876225202474,26.7969600344325,0.027744253910912,0.983553121319578,3.1222302429502,6.78493360793294,90.8509259857098,0.0704367530246949,0.983007310972596,3.4928369713145
"IA","Cherokee County",9.62138968295998,59.9993595556167,0.0304945910745026,0.980448505254895,2.70122243192601,10.8914165376794,23.3575896774985,0.0341932527681606,0.983018397073022,2.64203124121687,6.53179983297197,84.4595873113856,0.0653934594300933,0.991175491000142,2.38428264983874
"IA","Chickasaw County",10.6709105695485,61.2482588979741,0.0288602065893329,0.977476402841413,2.89310285317075,11.9273362604207,23.8165765641922,0.0337508220554722,0.980261190745383,2.85584494700103,5.09814720486134,86.743655424718,0.0904710615225765,0.989312708580218,2.44681309793348
"IA","Clarke County",13.0494512488316,63.3970735396893,0.023008983919264,0.97387462667883,3.14017582645064,15.1429343542146,24.1176076210417,0.0285688386935821,0.973137970597613,3.36365237064379,10.3742666145663,89.6655267360711,0.0690125080121683,0.980264883898755,3.36617549910412
