,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
Alaska,0.0,0.033728601744984175,4.847442232936968e-16,6.263551522570853e-16,2.6259885742242943e-15,0.012244005054103509,0.05065915253416246,0.09298724211289265,0.0,0.03999760256716683,0.02543092057576723,0.0,0.03156714179893945,0.07803392121532897,0.0,0.0,0.20617284938381664
Arizona,0.0,0.051769894547731565,4.096995405269153e-16,0.0,2.254805553085262e-15,0.007131954439528128,0.057396752208546384,0.21127209829607257,5.740435122946254e-17,0.0,0.033928057912523,2.4319712203948234e-16,0.026112918713819013,0.04295261304440129,5.551180686515628e-17,0.0,0.27924626488056553
Florida,0.0,0.024000207919706022,0.15189401539059944,1.3260666613932916e-16,1.4484188975630542e-15,0.15156430097566834,0.0,2.1766096452736773e-18,5.361040293877077e-16,2.512015407410143e-17,0.007732418377518888,0.0,0.04429900569890933,0.04569653936081014,0.0,0.0,0.0
Georgia,0.0,0.06174700679130061,0.0,0.0,5.0002775792787245e-15,4.6371765501865134e-17,0.03219329298129895,2.5577009461495557e-17,1.1510683583008169e-17,0.10313030762264112,4.7862062536724206e-17,5.506738162664534e-16,0.04096594318647934,0.0936532568146464,9.474334263092124e-17,5.933432397608009e-16,0.0
Hawaii,1.8256893537374962e-16,0.0,0.2749199546107365,0.0,0.47012369006022015,0.08444194386504977,0.03590025007197635,3.2456862115262934e-17,0.01432274780214566,0.048278350293025164,0.007836957620564203,0.05542308262419973,0.04054642292468922,0.003721487020061171,0.0,0.030808580636987423,2.7059168148658887e-16
Iowa,4.479089326909154e-16,0.0,5.696906561799157e-16,0.0,1.0840331856644672e-15,1.258145057454733e-17,0.026299539569441466,0.01799931980217718,0.0,1.0284724458078823e-16,4.714962076128517e-18,0.0,0.02283500480347599,0.0,0.11018176471882841,0.0,1.2906749237082127e-16
Idaho,7.867005326132358e-16,0.0,0.0,0.10329597803331979,0.14896268313142974,3.7162077320638013e-17,0.04391295903405132,6.234535372660229e-18,0.0012918783523973715,0.1378239924934579,0.053721715906242105,1.1954552394287063e-18,0.04212614302375699,0.04210401573815661,1.4914671680728237e-17,0.0,0.0
Indiana,1.5125072601380174e-16,0.0,0.0,0.0,0.0,0.016584263100640737,0.015383504392880776,0.001676654214646558,4.5182136334273e-16,0.0,0.05600367023803196,0.0,0.027071669090625534,0.007017411456799318,0.0002927269773700187,2.4582605198517795e-16,7.661824328953449e-17
Kansas,5.466540252947055e-17,1.0132275877691721e-15,3.212765617588051e-16,0.06315425248145538,1.7905275192637863e-16,3.275683094501217e-18,0.052593004477891225,0.06083542673534804,0.0,0.0,0.034446003720165354,0.044835636458577265,0.026827830317260038,0.01634085227734642,0.05817334501039851,0.0,0.0
Louisiana,0.0,0.0,0.037515924040991515,0.0,3.429753751741729e-15,1.1338867157071685e-17,1.0279853793006074e-17,0.08179830158634392,0.0,3.6795111228726807e-17,0.1118768701884813,1.334230153322244e-16,0.02882874197374191,0.09755543148926263,0.0,0.029450493667427694,0.15799108823352112
Massachusetts,0.0,5.750201747048433e-16,1.65528643365358e-16,0.0,0.05259826597429545,0.17405129185009835,0.04997075553323754,0.10415385961612969,4.4117352071161977e-16,1.6907947697760282e-16,0.07703805335957502,0.2676464195887298,0.037466252063099316,0.002501526652754832,1.064519830283925e-16,3.7631482503364646e-16,0.0
Missouri,7.162054891822625e-16,0.034537309734705854,4.666266493742188e-16,1.644551008535085e-16,2.372758041465921e-15,1.251098236387494e-18,0.006360952347267844,0.07815027537114054,2.237501366555338e-16,0.0,0.02191727673351951,0.0,0.018531502434018084,0.11247303176751688,0.0,0.13913977531841212,0.204068898322536
Mississippi,1.3356665334824868e-16,0.14111461186800411,3.968065680791274e-16,1.1204466396091953e-16,1.012637799296018e-15,0.0066390535636417615,0.0777948812003685,0.07705968622410267,6.926234640958434e-17,0.0,0.046486854325326454,0.0,0.037082755297255514,0.031269483017739755,9.498843928777128e-17,4.75976078394986e-17,0.09384587257896185
Montana,0.24950373229680078,0.19786897585601368,0.0,0.0,0.0,0.08713390763964783,0.03963711898684068,0.03765442695381897,0.0,0.0,1.1096115061906508e-16,2.0627333212461592e-16,0.0019823284274911356,0.0,0.10622476412370233,0.017939911692653823,0.001196214740987543
North Carolina,0.0,1.5616898031856217e-16,3.424582731357478e-16,0.0,3.4527507342281265e-16,4.783665108039755e-18,0.028100085081997524,2.4146372821253868e-18,1.179273125568915e-16,0.0,0.0,8.632573774649884e-17,0.01933013091602489,0.010642721312665788,0.08886654513359367,1.0846212281973959e-16,0.0
North Dakota,0.0,0.0,0.0,0.14941509302966574,0.10642868742300138,2.5508588978955296e-17,0.04122464287918418,1.3415861318311141e-17,3.385555017834546e-16,0.0,0.031230179400571295,0.0,0.027778896473962658,0.026475560924452884,0.0,4.97915982058944e-17,0.0
Nebraska,0.0,0.0,0.0,0.0,2.3092758309156367e-18,0.0713356867395977,0.027750327197021425,9.628488150226039e-17,3.323775873699221e-16,0.09665433843942327,4.285350402493298e-17,0.1322586861714775,0.029287983611409912,0.0007671912934329053,3.8406208298477006e-17,0.0,0.0
New Mexico,0.011165968674885547,0.04392489120328917,0.19908498193755514,0.06696089216131806,1.3872658192876355e-15,0.04144445832810868,0.0,0.051515286386277094,1.852699720256387e-16,9.710107064178052e-17,1.1256616028209078e-17,5.757871867013112e-16,0.01385111431489186,0.00469764979360671,9.647848602413442e-17,0.4445816716321996,0.0
Nevada,1.083108906793798e-16,5.145216934801522e-17,0.0,0.024738028987988214,0.0,0.00012854979020434816,0.04904336960198137,0.03636036460368907,0.18628430006921481,0.03974143073979628,3.936213533763539e-18,2.685788200653574e-16,0.04260964169454466,0.04672513476896579,0.0,0.0,0.0
Oklahoma,3.408569337178329e-17,0.016124933361801628,0.0,0.0,3.3113636500749897e-16,0.015387989032375619,0.011854632655518968,0.00586414203629895,6.156224871787509e-17,0.0,0.10506210667057979,0.0,0.041344543875841334,0.03397861565267447,0.0,1.9557022040107966e-16,5.569352637468043e-17
Pennsylvania,0.0,2.2540563165973637e-16,0.02801500474552723,0.045008965802357456,0.0,0.04533006336393608,0.01564659771154811,7.100683947323223e-18,0.0054510313163366525,2.2398992247463518e-17,0.027097924134037138,0.051792297250187316,0.04314802555617672,0.00414488697642875,0.0,0.0,1.8981223386138971e-16
Rhode Island,0.0,0.0,0.0,9.559987097875172e-17,0.22188667341103402,0.06377761540850087,0.04493085239913198,0.06093737132731972,6.568838118404217e-17,9.923160383673579e-17,0.10559951651342947,0.056313121240746056,0.04224063316843533,0.03274838223357847,1.0007662982875704e-16,0.0,7.861840117080505e-17
South Carolina,0.0,2.483161788170707e-16,0.0,0.015291633805801326,8.041701273888249e-17,0.02859398144035573,0.03246491307958847,0.008881461213245082,2.0441550235168537e-15,0.012044896950005143,0.06434263772601781,0.0003056579675396262,0.0,0.01908249805368772,0.06465436858973965,0.0,0.0
South Dakota,0.0,0.0524435350285701,2.464405630983731e-16,0.0,2.0881364245374627e-15,0.04832044027423917,0.05190651506090381,0.010953190611539498,0.0,0.005954828382749657,9.291312607425393e-18,1.5741020946167662e-16,0.036267801678374394,0.07852928542694136,9.6329073044488e-17,1.6697722373111475e-16,0.0
Tennessee,0.7393302990283128,0.2640343636705108,0.0,0.0,0.0,0.0040031551956770835,0.04058084000588552,0.0168862139256294,0.0,3.8021614936351034e-17,8.2803916908496e-18,0.0,3.2049409380939426e-17,0.0020552463124445352,0.3549814971200831,0.33807956705231906,0.057478811859611685
Texas,2.1648426362238138e-16,0.033240944168316716,0.0,1.7642483931313502e-17,2.189152142412348e-15,4.142469420248299e-18,0.011744915697321048,0.033068133250102404,5.918318307243782e-16,7.922184321440978e-17,0.01807410788525212,0.0,0.03811386975638666,0.04751727716792572,0.0,2.8303121312454987e-16,0.0
Utah,0.0,0.04182971677030228,0.1643609122979283,0.06364915976320404,3.1820354479367907e-15,1.0198189653935661e-16,0.024961895974129098,0.0,6.077142249824996e-16,7.106267614284678e-17,1.8676353982996257e-18,0.0,0.04359884819408496,0.03369830844779007,0.03599041174210947,1.3874076474163242e-17,0.0
Virginia,3.903127820947816e-17,0.0036350073347630987,0.06339058355558905,0.2566788138187266,4.2183512098159605e-16,8.84452836601998e-18,0.0,5.490287287669167e-17,0.0,0.06848685605270649,0.0,1.1151874648703095e-16,0.037518002585559096,8.582151713773809e-19,0.16526989185514043,0.0,1.7645236820792203e-16
