,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
Alaska,3.234035960227041e-16,1.1591287625325138e-16,0.0017880743819963549,0.0,0.0,1.1122148117928507e-16,0.06248492712043218,0.22320297212351767,4.830914351425741e-16,2.457396155820944e-16,0.004199367238133296,0.0,1.1377811507274867e-15,8.894060125148996e-17,6.823934338398302e-17,0.0,0.11422194899379809
Arizona,3.8110855206870337e-16,0.04271596301221672,0.00226209589471572,0.0,0.0,1.509703745189543e-16,0.05190798210107139,0.27619482238782256,3.4825108109093536e-16,0.0,0.02264447576757164,0.0,2.085609799747944e-15,0.0,0.03534002371191114,7.892368822502124e-17,0.36062991343554085
Florida,0.0,0.12009059967582994,0.04992419611732396,0.0,0.0,0.006440798643531261,0.024939591178820622,0.0,0.0,0.0,1.6159119483130377e-17,1.1821208226336867e-17,0.0,0.0,0.0,0.18718289416984094,4.81792340398246e-16
Georgia,0.0,0.08188574881198771,0.04397984137776153,0.0,2.0009625919626677e-16,0.0,0.036633068048950536,1.05624161489664e-16,0.0,0.0,1.0967350046168928e-17,3.1982205663878276e-16,0.0,0.0032407756835918767,0.007590188812941426,0.0,2.747910406164511e-16
Hawaii,7.140249944608882e-17,0.0,0.28092242253927696,3.918410249031935e-15,1.719460225799224e-16,0.15527501250867276,0.023090647226732,1.8518596622526043e-16,0.7054473971621545,0.4396856032930179,0.02703751881844983,0.056572163672334794,0.4242918604608202,0.0,5.350282964869079e-17,6.064208780604372e-17,5.788555398900108e-16
Iowa,0.0,0.020336222623403295,0.0010703377935782647,3.983995040074162e-15,0.0,0.0,0.027184956749678826,8.612885117565902e-17,1.3488309521112577e-17,3.565100510910917e-16,2.0642967025919695e-17,0.0,0.0,3.951408564384259e-20,0.049342182619187304,0.060906459621361396,0.0
Idaho,2.5501321837171288e-17,1.7572534566365645e-17,0.05263252376858453,1.8673068787614854e-15,0.02433525872349359,7.706765170101188e-17,0.02807299149816195,0.0,2.2214627323664098e-17,0.0,0.03625478184235576,3.6065001054129944e-16,8.456334504118489e-16,2.224715095304475e-16,2.3690660981641132e-17,0.0,0.0
Indiana,0.0,3.8041202638249023e-17,0.003064127239123444,2.512177774811312e-15,0.0,8.706933937946549e-17,0.029690920877422915,0.03206179338307572,0.0,1.0690476354628284e-16,0.04031192893213272,0.0,0.0,0.0,0.0,3.571802452121311e-16,0.0
Kansas,0.029204717212503933,1.6322966993827075e-16,0.00814614915303202,5.205889602132336e-16,0.0,0.012565812943668838,0.0339111846199403,0.06488638928695413,1.998653091137932e-16,0.0,0.0391150169594311,0.0029101008593735464,0.0,0.11275241482142968,0.07572465485648182,0.0,0.0
Louisiana,0.0,1.297079835431046e-16,0.01975460350063635,0.0,0.0,4.227839522022672e-17,0.04668650885753109,0.12838929143301614,5.751551290294774e-16,2.5466381701632816e-16,0.06622364751269398,4.6561347589511174e-17,8.935377884682622e-16,0.08719981460795641,0.062197776692915485,2.0932751644740245e-16,2.2410458905275377e-16
