,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,58.724647491414444,55.729165756404754,54.559781985602726,59.17915965504107,56.41130758271038,58.322593963525,58.76631430375811,56.43983237897206,54.84635329267019,54.67245262967223,59.54029639310281,58.644198795124886,51.67008237761122,57.5926948075474,55.100303894313605,52.976873032913886,51.84200626923213
2021-03-06,59.92590235648438,57.205040265474736,56.574977307445415,60.74388955817295,58.208461091584496,60.362815509256976,60.38951775123769,57.58355256853067,56.66375098242757,56.18281607299495,60.960651277196945,60.14180889651366,53.3294375887319,58.96811633664716,56.71478237217322,54.37816626848555,52.84529408381083
2021-03-07,61.01407074136804,58.431420540056436,58.64632129215215,62.06137621080372,59.929672652380944,61.94217403508322,61.69638533117577,59.02911254676125,59.34682140152294,57.84009133474862,61.88996997444704,62.07854291172913,54.284579205141206,60.23569077460996,58.00796243142914,55.278731913156896,54.61647717419956
2021-03-08,61.973041214453474,59.156872572161525,60.36148699874009,62.87399525966599,61.19946410317299,63.04609078791094,62.597173889582656,60.37055794763797,61.51845134653976,59.05045701772544,62.984042479411436,63.34867195093437,55.13723429334067,60.7924097377011,58.70678264741693,56.398450657505435,55.468068891237074
2021-03-09,62.42305654670155,59.73033532824548,61.54631341029827,63.972787064027166,62.40789243712977,63.80395800009046,63.594997791529735,60.95712368376629,63.73230208453026,60.56416819882094,63.44290034321205,64.9278155496366,55.937761585157475,61.216828384123545,59.392915503230135,56.70979873889445,55.91313196999174
2021-03-10,63.175060381356325,60.55120032315574,62.50034826399472,64.93963516249863,63.63911079101773,65.03351671025816,64.6978790141085,61.797787651534016,64.91540525136877,61.55863880548849,64.36661110149291,66.28718195845704,56.87678883117149,61.95227734039102,60.41306690564618,57.29590817447265,56.99242943159804
2021-03-11,64.19137129400411,61.69257022837843,63.88444707801823,66.12067176131032,65.0565264640426,66.34992782064558,65.82193359954574,62.895377957143204,66.63082510825062,62.9719214113636,65.24493121895578,67.79939876627158,58.260359643130606,62.988666386764244,61.466794776680246,58.56989581074106,58.09728546777699
2021-03-12,64.43702236520453,61.99803263964541,64.59689368306947,66.36425338631605,65.65328568915623,66.89487919587069,66.21118767887577,63.30058616182715,67.41468545516304,63.3168301952494,65.52767751474804,68.3539709004677,58.72564410519241,63.20492735720416,61.823608992642825,58.93902293221342,58.73074596852748
2021-03-13,64.92114996951683,62.62455329030457,67.420822491124,67.17029632520234,67.19218255305584,67.72914303752016,67.19993410184186,64.20597365240629,70.5573872856991,64.96499843671843,65.82833347455271,69.86643611403032,59.628443422580375,63.82256177320554,62.28471782228145,59.38858164532235,59.36420646927798
2021-03-14,65.42666033100642,63.23946942696313,67.73657003125658,67.8188764796834,67.63989411749684,68.05393912803984,67.62538014593055,64.57930386775841,70.7275097726119,65.56625791076249,66.12566046481167,70.11545539976021,60.29854705624685,64.47320530915609,63.14382408470689,59.842974640116644,59.84727151273249
2021-03-15,65.7800171464015,63.66501611726425,69.02223676044764,68.44813710604022,68.69590307503509,68.84991193530018,68.28717292719682,65.2283496963529,72.44525519035268,66.52105946596741,66.48526753964849,71.11641993794854,60.90246829943449,64.79849043605613,63.615710333646895,60.261648700058224,60.498863229770016
2021-03-16,66.04513312677386,63.999771123650284,69.83135742873912,68.76953908384795,69.2474110800889,69.26694150463146,68.66957011343517,65.6506253495827,73.62521841335663,67.20395864521399,66.67617801497317,71.62939153902872,61.347949105566904,65.0576393224654,63.89203001971082,60.57638101644318,60.78522154630582
2021-03-17,66.49969034931459,64.56916280158443,70.33844257676458,69.217284892476,69.9913106870435,70.00257408955144,69.2087185098245,66.17833832264922,74.19411408353032,67.71885080596904,67.08913946590334,72.36225827831896,62.21837620748319,65.48627453584777,64.41188308760196,61.2464163171816,61.46451900791211
2021-03-18,67.11177122436365,65.32954168253303,71.16844456552076,69.86784525990421,70.84422931101355,70.7451837721162,69.88692774995512,66.78866279503735,75.06083360167823,68.55853980623283,67.58457669604185,73.14659329646963,63.140383416686745,66.18930392780962,65.15771166892976,61.97054925192085,62.27233254957589
2021-03-19,67.69112022811959,66.04992442433434,72.12964259839912,70.57145981803465,71.77792051534855,71.52734711160116,70.6192922861889,67.44712217383523,76.31194951523572,69.40995330980212,68.26171160368763,74.29674132154088,64.04321639608565,66.58198186468704,65.81440218039994,62.88294468191231,62.658882115784564
2021-03-20,68.48895772195262,66.8943132023996,73.1232017599764,71.19636801348452,72.605195096609,72.30688995297493,71.28629752432524,68.25151674675567,77.34997113277032,70.41914341205678,68.81220420537042,75.11546095682402,65.0079970944816,67.4744648791233,66.55266646214734,63.946975226901785,63.4453794917414
2021-03-21,69.19724945958698,67.74789722322465,74.06483087030733,71.85234573458199,73.39725310317517,73.04782017885161,71.94750089694958,68.99097376173867,78.3540313839277,71.34883800614564,69.30731202736602,75.89517002552654,65.80877218055961,68.27939811711235,67.42169083147553,64.84961333909742,64.20786657557848
2021-03-22,69.52064576277019,68.11861718540996,74.53023641047896,72.24358621207016,73.9621267080173,73.52586012414277,72.3011675977014,69.39278430059582,78.87648214461505,71.80385191396385,69.60705841435988,76.32073864331674,66.36214597925124,68.58689812523835,67.76721307992892,65.33104964100652,64.71708934027413
2021-03-23,69.67019144365375,68.26993603151709,75.18683149155376,72.64036111011355,74.6918208812405,74.08963172539778,72.815208326954,69.63314938223347,79.49648458273572,72.17832512701412,70.1379684912015,76.69789706402119,67.25509372839413,68.69709834305493,67.92455592276926,65.4594485785968,64.93518462142424
2021-03-24,70.08833315819838,68.78923688729411,75.6729783476593,73.09662824294116,75.29437970704367,74.7123604124541,73.29697841131424,70.05210203682276,79.91745081266514,72.69821230349757,70.59467203474485,77.16692078798134,67.9189568886123,69.19888393267138,68.47520408592266,65.94026477895852,65.43424996628455
2021-03-25,70.64953765738372,69.48673107010406,76.19057984730738,73.49347166828075,75.80273406820422,75.32395557677452,73.76971101033611,70.71724963995456,80.45418993837139,73.2267865842893,71.09350565953989,77.72852548254457,68.65187036406347,69.81043662081115,69.01877273536724,66.80841249177195,66.22983104751603
2021-03-26,71.02158560451235,70.1094328120708,76.9082491505354,74.1373750751425,76.58005402814156,76.10948845893738,74.30471234524484,71.27239817104572,81.17515616830082,73.87556062267562,71.56643221825445,78.34784669211373,69.68098761825654,70.22464864656581,69.59386131815803,67.58964436452776,66.72143309895378
2021-03-27,71.55956168875989,70.80194288088474,77.51596500562081,74.62009125801305,77.1997318395811,76.79091093930656,74.826422402581,71.86588574078294,81.68979598108245,74.38840496032496,72.05968888534771,78.7792091826287,70.47306706496472,70.85413188094788,70.24820797923284,68.45523629347115,67.34901452387159
