,AL,AR,CA,CO,CT,DE,IL,KY,ME,MD,MI,MN,NJ,NY,OH,OR,WV
2021-02-19,12.944962696600689,12.483284958827655,13.66555667951113,12.877419969821297,12.975242438589676,13.886008643934817,13.42583502854913,13.84830884609695,13.6188886219595,13.277987588164722,13.19674309430129,13.69273664585142,13.322705375713957,13.711536735411777,12.595745666252084,16.047485803042576,12.852232880303916
2021-02-20,13.17518199358067,12.738056242431343,13.999361442005041,13.193232079994297,13.328254770698443,14.246230988095263,13.79410134522368,14.237310797428488,13.879312299077037,13.601297461197086,13.535729695897981,14.045412406126836,13.657441331730944,14.126741299760878,12.901521811657656,16.41807059394399,13.137623904424096
2021-02-21,13.456815575903207,12.940274173332924,14.284736124311928,13.44109996681438,13.669900489671111,14.61854362879177,14.106596338624458,14.572205100177937,14.285048755744555,13.919524961135874,13.823105962239541,14.345147751551185,13.945961008842374,14.441459677092157,13.17154590291751,16.71086492263116,13.385508699100676
2021-02-22,13.597690081186874,13.072359524607666,14.515589335396193,13.621855148893687,13.913148314413336,14.878125198033333,14.30974100094383,14.766760996084077,14.630361535294533,14.159359972338473,14.100110695876781,14.611305258267745,14.186611485305018,14.695010667771475,13.330860670236978,16.84942531026862,13.518309652603978
2021-02-23,13.69001734789469,13.14598543790049,14.644005485794786,13.7812464289945,14.140711207246536,15.08794820028088,14.440106199637244,14.898635708461844,14.8794520392364,14.3329612497794,14.24554408039007,14.79178236904676,14.3541045069476,14.869386276391085,13.413621935230445,17.056102556117196,13.574697022088756
2021-02-24,13.892961346824592,13.423295528872412,14.805898759687132,13.921402883355581,14.313408078917544,15.316127208734327,14.670315686303336,15.13519640961259,15.001129062873577,14.451358247897929,14.474195351500269,14.976167777775974,14.552223142015375,15.065328663614007,13.622868025453906,17.208059081734522,13.763506949666166
2021-02-25,14.030891853178359,13.696938219859845,15.13934571476516,14.217759224299005,14.611358594608314,15.669205642696907,14.957791613707908,15.404523001192292,15.201129062873578,14.736769224763622,14.845978665221901,15.292572436670296,14.878339369193569,15.405024586420122,13.829211796835969,17.589092908244098,13.971292361313171
2021-02-26,14.57459492914713,14.068144804811075,15.476727169333895,14.542487554789364,15.005768781386985,16.09786242947783,15.366141722814247,15.782158006140026,15.59735133848169,15.058059790319524,15.212706925276143,15.70243951017155,15.289026939160738,15.786708364874066,14.257051080100988,18.016189055627592,14.346071298699233
2021-02-27,15.033758899945063,14.56099365657092,15.908704144435344,14.878486400029356,15.316283978468173,16.50169619087049,15.823997225435011,16.195913548384258,16.09735133848169,15.444531118770724,15.66425555866805,16.102893377653878,15.663633358199613,16.239430777865532,14.700873069799481,18.5315247008335,14.760728003108195
2021-02-28,15.482267662439314,14.907059517128477,16.28736477771524,15.312298205110569,15.821175184613308,17.01193797945153,16.252645914215282,16.61235368496756,16.571896590452628,15.875028112838406,16.132485402946095,16.575941258547182,16.158608978903946,16.71258084092579,15.215672078591496,19.100079082443298,15.178658826476953
2021-03-01,15.741470109318845,15.20937987262171,16.55642287773367,15.661374372672197,16.13280097559352,17.326315716982258,16.56068009419501,16.952710994080327,16.964341141668847,16.19981250749915,16.48662490583022,16.868123907486144,16.44109428738922,17.09462649861762,15.517389339937937,19.167229991791462,15.49820231116296
2021-03-02,15.852202269785725,15.430513466383966,16.72704132020494,15.915824917125606,16.405224968556748,17.51415459246845,16.741898870186787,17.195796584737153,17.23888639363978,16.441570339266462,16.66825429053066,17.056362560406505,16.63680207419986,17.292151257700286,15.684879204094432,19.494995826114284,15.695477403255389
2021-03-03,16.152125317622534,15.760048483317505,16.949812379878416,16.19881777106246,16.660793902436343,17.83603229601989,17.023908497964737,17.47160686050955,17.486018165306028,16.67928407847527,17.024762033505638,17.408132687141606,16.940154937338296,17.689291955250656,16.00828286425913,19.90036160539343,15.990315773136626
2021-03-04,16.592884394661404,16.064369222471615,17.29208551094957,16.5823352099622,17.017390696788063,18.23296067890355,17.36859429222863,17.82658229678739,17.73692766136416,17.022581728877313,17.383004939244977,17.77145139384443,17.299795775587388,18.06325151616122,16.34771708081457,20.064078633188345,16.342268881978615
2021-03-05,17.092845918579805,16.66268223855728,17.78932297774086,17.104912459490635,17.53193085708334,18.729060740214535,17.851323020309753,18.248424039430397,18.219028362118877,17.525431702425806,17.842193558336444,18.249923860137518,17.756853059342312,18.5515491939135,16.759808386500687,20.734317906383275,16.77481080676248
2021-03-06,17.554135967384504,17.27410464350128,18.352137136041,17.55586423437894,17.962991173091396,19.3288406208305,18.394931204993494,18.6367439705389,18.779452039236414,18.028256072805767,18.436045279154463,18.791276437316892,18.226310769371647,19.181199030729722,17.273029864354438,21.5749514532217,17.041648318633452
2021-03-07,18.16710963410295,17.746887710373095,18.713802483767616,18.13022002536586,18.600053289143602,19.84518855618713,18.906310021736005,19.109294272461298,19.406865519541103,18.55477416554547,18.849084841666986,19.235479609703894,18.68418318643352,19.590401114955892,17.788427854974042,21.91626842597294,17.400367120114854
2021-03-08,18.45200988937774,17.97101890159603,19.152989205730286,18.57463988561202,19.184925769347338,20.25595866447471,19.25003938196807,19.578283051445524,19.912601976208624,19.039734442489973,19.340986261600584,19.693391622601194,19.179964945637263,20.144560188637943,18.105021832326827,22.323432451003065,18.01881427705202
2021-03-09,18.55975957483312,18.282555132947525,19.52157325873645,19.04770149809117,19.68366988048999,20.607801178243733,19.50813725877824,19.868788211715458,20.489935629857282,19.477425589876244,19.623726312382864,20.085306585250233,19.598060038805876,20.409594094519413,18.337903455324803,22.68273590940829,18.261242763828903
2021-03-10,19.003501126883492,18.67821145813455,19.90851863372342,19.45994353929468,20.09031857331074,21.06398734416446,19.90092911577185,20.293883241010683,20.907834929102574,19.876859269744394,20.032118061621425,20.548545646164285,20.03702925734206,20.879436704141476,18.74924377267828,22.882390391701808,18.638655339413987
2021-03-11,19.536587470630177,19.05813055376845,20.451395420703953,20.04152518309507,20.68963873041304,21.663914222647,20.385249028975696,20.77950893959942,21.429511952739748,20.428436610925573,20.477140654229302,21.077011104547474,20.59991766633451,21.377141538679844,19.259201032329408,23.477462135821348,19.082023194143517
2021-03-12,19.82779394992207,19.683431189546425,21.089802420616298,20.529140995933858,21.237713792051995,22.244762396309756,20.973593805366832,21.345631601415338,22.011612653494467,20.983661459861615,21.080067570328765,21.688055655478962,21.206808133604397,22.061530532839082,19.896809561825368,24.304262021281225,19.648670549979656
2021-03-13,21.032291896375057,20.634381734617282,21.895307329467588,21.297465878852776,22.187690346008047,23.14931367788096,21.81789631014597,22.041447385219275,23.31274171636799,21.90579970925463,21.88516234380785,22.548415567842643,22.015212404921467,22.84728127207299,20.75604520732463,24.905707139825573,20.446292749768862
2021-03-14,21.31806714862633,21.080334945211806,22.331222930545923,21.68523579394476,22.34684939210552,23.461108859147085,22.250046378855902,22.44913374630761,23.424904558945766,22.20950278094748,22.271275307102417,22.83146276724207,22.288075481532594,23.220031234904845,21.146321148007193,25.671067412922913,20.78092240924064
2021-03-15,21.433604995618687,21.264765170365894,22.69929899632722,22.25982703009945,23.004720110569913,23.864989146170867,22.5999566974711,22.82660951803121,24.14098486607479,22.752983309040854,22.637120035895144,23.2759118469131,22.771306261511167,23.608820189031178,21.50821536420565,25.881037278849675,21.101197152524716
2021-03-16,21.574479500902353,21.44902951518164,22.98486759529949,22.57489136857869,23.344521509445187,24.142276090622925,22.81940441551772,23.050664323269185,24.511752393653836,23.081574382162824,22.901553418094476,23.534425742315264,23.076786038561508,23.838454976649277,21.749220657054288,26.200144713815167,21.257768956547356
2021-03-17,21.882229186357733,21.753620441316848,23.41029075755088,22.96864716100952,23.69758362485974,24.592757224509146,23.16241060592638,23.475883268705253,24.833429417291015,23.450710131020433,23.218665223999373,23.917188087921037,23.45852129284725,24.269895955014544,22.07968371958473,26.650261347398796,21.685139570998757
2021-03-18,22.292220378064677,22.25129317683716,23.97211080254113,23.4525147642633,24.2040669811583,25.138162141720628,23.67132273525343,23.928390823466096,25.482519921232885,24.00955766845526,23.620040849248458,24.39626879810232,23.949774755936456,24.705571636482237,22.614273263752676,27.13637843023739,22.038714598232083
2021-03-19,22.717023313373602,22.66608991932201,24.560162484869803,24.005439849262576,24.828857641047325,25.70525036609404,24.161619378281923,24.38669173132125,26.16084289759571,24.624527187033202,24.193262824609416,25.032838227989068,24.590503940894298,25.35312162008878,23.20664593611074,27.699708294043106,22.618938438417253
2021-03-20,23.265570551949452,23.182618190565666,25.167716048617173,24.5568263795361,25.366675966457507,26.302841266937946,24.785005514794136,25.005011768054104,26.939165873958537,25.261119385725767,24.68118838502551,25.555678575626747,25.11748148921012,25.92808141214604,23.83308864200421,28.410707103589168,23.224886878969638
2021-03-21,23.79869537177774,23.86838532695846,25.80454810161811,25.216886305524667,26.136510407528807,26.92979452298948,25.45074540281454,25.631624095523964,27.699589551076073,25.972778576962302,25.164697059542405,26.168755820088645,25.7739305548862,26.47378449617916,24.49109749584658,29.274269130935526,23.782246998089562
2021-03-22,23.96274198126435,24.065560716916004,26.191877626356508,25.80129317951334,26.762682595439315,27.285574465323812,25.795890865768182,25.97441617866922,28.08169025183079,26.47251441520838,25.509110787188515,26.58059464760472,26.248249952861404,26.870624293289755,24.828234342780167,29.50127327262682,24.114262482403454
2021-03-23,24.02198290422548,24.26543339659829,26.56676740111276,26.17868436436406,27.102163276886344,27.66720450238278,26.026164259736465,26.16425093763114,28.579871259714523,26.861836918507333,26.005808120384977,27.022544402140205,26.574194770062327,27.312373956125107,24.978295269271555,29.672337233209635,24.256188590706955
2021-03-24,24.444414039668484,24.632869210892707,27.04270637030735,26.66071451677189,27.546114014345967,28.17011075725491,26.454535584436446,26.518186848631135,29.044902330626055,27.308255710994544,26.42141446590842,27.51886823849292,27.055081151185266,27.752248380264533,25.457602891826202,30.018927979547822,24.604092391643718
2021-03-25,24.893115182570725,25.1554222489663,27.53014828174001,27.15690628742362,28.05914226652722,28.695746328573335,26.985111352121283,27.10700074386898,29.477912527438907,27.792303345445507,26.913350089327302,28.061571068332796,27.58341620151432,28.30799856643709,25.99154425835721,30.77756175101372,25.16577477734137
2021-03-26,25.26122650982287,25.508196346326415,28.179882750043525,27.827628524853093,28.688992627671006,29.33786333323182,27.562755427970167,27.646148839327942,30.110922724251754,28.45888277297153,27.427720333021725,28.700954239262515,28.205320731020795,28.912409387849102,26.614681640578134,31.37592611521145,25.666129345057048
2021-03-27,25.904968061873245,26.192626848778986,28.647091181450314,28.362766184000876,29.167603543326372,29.84037637889989,28.175980242004698,28.192486508949877,30.67890185015307,28.993622594148746,27.878223295878236,29.144359178817826,28.60974955394187,29.477300955172996,27.262837844173106,32.25468252628865,26.21068643773374
2021-03-28,26.232281836004926,26.522779193831724,29.041861632065533,29.018935934282705,29.827464082492806,30.460157021684328,28.667018310855365,28.69020101535647,31.347710645456495,29.546224844179026,28.34383926893921,29.76761704890736,29.17824890230849,30.065957650310533,27.84986649389172,33.02116374869749,26.668166485149605
2021-03-29,26.605083490118044,26.768995765171862,29.698918515567293,29.57407152659013,30.3878547336258,30.932533378762546,29.089334332944144,29.039144522528304,31.965609944701782,30.149700728447222,28.930590725911387,30.4407843230901,29.812836160655635,30.667439052897894,28.183619423607073,33.31106023079581,26.970686448269785
2021-03-30,26.65370768085709,27.15111339410977,30.036394729367345,29.88141852458763,30.72605969029794,31.248776652874906,29.348899855222744,29.27878981320575,32.590075370016685,30.476942381036512,29.160715621941065,30.790115679854587,30.137458622629364,30.88979568204225,28.38619553705257,33.54128638830879,27.145721051598617
2021-03-31,27.224609102712744,27.45965395472024,30.400612066895913,30.271719093047018,31.109049250308242,31.752233554045617,29.745052657710914,29.688041089361324,32.95888416532011,30.843182855002915,29.554978473610866,31.264784268278575,30.57667516922808,31.353072619168803,28.880718867379336,33.991607278123844,27.587306619038284
2021-04-01,27.500431639338675,27.954998009920676,30.91885564683904,30.84649101409861,31.690436704548986,32.2775587125184,30.226525683830697,30.108213630414472,33.488116637741065,31.37649265313444,30.030223205234485,31.87873923404052,31.144163804507386,31.89317723291032,29.399263574787682,34.703212779852876,28.013467049604866
2021-04-02,28.04126766854074,28.500586124869667,31.51137488104261,31.583718427144337,32.41744218526944,32.94016307098345,30.87115755128483,30.74857695909769,34.23524840940731,32.04725579911079,30.65857327954578,32.59441155245811,31.838297873137495,32.62463249249244,30.112518315270492,35.300611195187656,28.61428149639253
